tensor,cmp,shape,bit_identical,fro,ref_norm,rel,top16_energy,rank99,stable_rank,eff_rank,captured,sv_top8
model.layers.16.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,67.4827651977539,0.0,nan,,nan,nan,nan,
model.layers.16.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,67.4827651977539,0.0,nan,,nan,nan,nan,
model.layers.16.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,67.4827651977539,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,134.11846923828125,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,134.11846923828125,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,134.11846923828125,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,134.15736389160156,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,134.15736389160156,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,134.15736389160156,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,136.6593017578125,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,136.6593017578125,0.0,nan,,nan,nan,nan,
model.layers.16.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,136.6593017578125,0.0,nan,,nan,nan,nan,
model.layers.16.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,53.65161895751953,0.0,nan,,nan,nan,nan,
model.layers.16.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,53.65161895751953,0.0,nan,,nan,nan,nan,
model.layers.16.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,53.65161895751953,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,30.36789321899414,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,30.36789321899414,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,30.36789321899414,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.2309497594833374,23.770418167114258,0.05178494340441699,0.9993118643760681,14,2.2936818599700928,14.22475814819336,0.9995331764221191,"[0.81278, 0.57781, 0.39146, 0.31698, 0.28222, 0.22235, 0.17019, 0.16111]"
model.layers.16.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.307983636856079,23.770418167114258,0.05502568897444302,0.999416172504425,12,1.604802131652832,12.711488723754883,0.9996100664138794,"[1.0325, 0.48141, 0.37125, 0.29783, 0.25033, 0.1967, 0.15133, 0.11078]"
model.layers.16.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.6955012083053589,23.770418167114258,0.07132820282695068,0.9766058921813965,20,2.891740083694458,21.601299285888672,0.9995412826538086,"[0.99705, 0.75065, 0.55356, 0.46209, 0.37615, 0.34776, 0.32574, 0.28494]"
model.layers.16.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,3.2806169986724854,57.12744140625,0.05742628967649811,1.0006837844848633,13,2.6167187690734863,13.174357414245605,1.0007293224334717,"[2.02804, 1.36573, 1.15866, 1.08025, 0.9313, 0.59857, 0.50941, 0.48319]"
model.layers.16.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,3.1968014240264893,57.12744140625,0.055959121314275155,1.0006428956985474,13,2.0320403575897217,12.795981407165527,1.0006911754608154,"[2.24259, 1.21087, 0.99195, 0.82715, 0.8117, 0.68937, 0.55697, 0.40396]"
model.layers.16.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,4.299145698547363,57.12744140625,0.07525535176649828,0.9638404846191406,22,3.8800039291381836,23.098983764648438,0.9997935891151428,"[2.18256, 1.71996, 1.33959, 1.20166, 1.16986, 1.09019, 0.97621, 0.83124]"
model.layers.16.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,71.73516845703125,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,71.73516845703125,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,71.73516845703125,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,3.676549196243286,59.471405029296875,0.06182045294595176,1.0007569789886475,13,1.94352388381958,12.468039512634277,1.0007957220077515,"[2.63721, 1.40881, 1.33287, 0.91032, 0.66125, 0.62626, 0.5919, 0.44467]"
model.layers.16.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,3.6125783920288086,59.471405029296875,0.06074479643198569,1.0007520914077759,13,2.437725782394409,12.709434509277344,1.000792384147644,"[2.31379, 1.87704, 1.10771, 0.84051, 0.76906, 0.67846, 0.60587, 0.45099]"
model.layers.16.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,4.958714962005615,59.471405029296875,0.08337981857941387,0.9673436284065247,22,3.4894537925720215,22.25822639465332,0.9993777871131897,"[2.65455, 2.09954, 1.88343, 1.36211, 1.2573, 1.03165, 0.91817, 0.80246]"
model.layers.16.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,1.0976611375808716,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,1.0976611375808716,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,1.0976611375808716,0.0,nan,,nan,nan,nan,
model.layers.16.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,1.1088920831680298,22.406259536743164,0.04949028111316841,0.999254584312439,13,1.9799386262893677,13.609710693359375,0.9994167685508728,"[0.78807, 0.43074, 0.39544, 0.24949, 0.22706, 0.21899, 0.17928, 0.13818]"
model.layers.16.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,1.1003621816635132,22.406259536743164,0.049109588321025716,0.999239444732666,12,1.9337031841278076,13.184481620788574,0.9994040727615356,"[0.7913, 0.46823, 0.32739, 0.29321, 0.22055, 0.18555, 0.15426, 0.14247]"
model.layers.16.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,1.4443089962005615,22.406259536743164,0.06446006723398409,0.9719520211219788,21,3.742515802383423,22.276765823364258,0.9991803169250488,"[0.74658, 0.72391, 0.4491, 0.41897, 0.3631, 0.29796, 0.25678, 0.24472]"
model.layers.17.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,69.11229705810547,0.0,nan,,nan,nan,nan,
model.layers.17.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,69.11229705810547,0.0,nan,,nan,nan,nan,
model.layers.17.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,69.11229705810547,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,134.33287048339844,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,134.33287048339844,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,134.33287048339844,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,132.8008575439453,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,132.8008575439453,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,132.8008575439453,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,137.4358367919922,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,137.4358367919922,0.0,nan,,nan,nan,nan,
model.layers.17.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,137.4358367919922,0.0,nan,,nan,nan,nan,
model.layers.17.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,55.21399688720703,0.0,nan,,nan,nan,nan,
model.layers.17.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,55.21399688720703,0.0,nan,,nan,nan,nan,
model.layers.17.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,55.21399688720703,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,22.611740112304688,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,22.611740112304688,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,22.611740112304688,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.3490924835205078,24.23771858215332,0.055660869192279076,0.9994032382965088,13,2.256002426147461,13.42657470703125,0.9995808005332947,"[0.8982, 0.60845, 0.49202, 0.40203, 0.28011, 0.20322, 0.1514, 0.14774]"
model.layers.17.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.4019010066986084,24.23771858215332,0.05783964369199558,0.999443531036377,13,1.8950424194335938,12.954380989074707,0.999609112739563,"[1.01838, 0.65568, 0.38302, 0.34351, 0.26755, 0.19785, 0.17104, 0.16374]"
model.layers.17.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.829098105430603,24.23771858215332,0.07546494523529132,0.9779171347618103,20,3.4330804347991943,21.22648048400879,0.9995984435081482,"[0.98718, 0.84463, 0.6242, 0.56554, 0.47394, 0.40413, 0.35605, 0.29416]"
model.layers.17.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,3.810533285140991,56.83274841308594,0.06704819653352542,1.000705599784851,13,3.440873146057129,13.550030708312988,1.0007380247116089,"[2.05424, 1.75513, 1.43828, 1.11814, 1.05643, 0.95631, 0.77881, 0.55093]"
model.layers.17.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,3.657102346420288,56.83274841308594,0.06434850413776975,1.0007485151290894,12,3.267404079437256,12.402070999145508,1.0007836818695068,"[2.02319, 1.6484, 1.514, 1.38043, 0.9373, 0.67109, 0.57525, 0.43715]"
model.layers.17.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,4.967744827270508,56.83274841308594,0.08740989950305952,0.9615800380706787,23,6.050847053527832,23.376432418823242,0.9993230104446411,"[2.01953, 1.91314, 1.6628, 1.63512, 1.47503, 1.32868, 1.22988, 1.11843]"
model.layers.17.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,77.7809066772461,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,77.7809066772461,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,77.7809066772461,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,3.70371413230896,61.21364974975586,0.06050471010060516,1.0007846355438232,13,1.7922999858856201,12.580409049987793,1.0008270740509033,"[2.76651, 1.40026, 1.12647, 0.89606, 0.80641, 0.56323, 0.52765, 0.42705]"
model.layers.17.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,3.5541000366210938,61.21364974975586,0.05806058046122742,1.0007380247116089,13,2.037196636199951,12.545493125915527,1.0007842779159546,"[2.49008, 1.50774, 1.3419, 0.79236, 0.68403, 0.55309, 0.473, 0.40152]"
model.layers.17.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,4.882744789123535,61.21364974975586,0.07976562105158595,0.9682459831237793,22,3.2412168979644775,21.7441349029541,0.9993661642074585,"[2.71213, 2.3144, 1.56099, 1.32521, 1.19725, 1.05531, 0.89495, 0.81698]"
model.layers.17.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,1.3794001340866089,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,1.3794001340866089,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,1.3794001340866089,0.0,nan,,nan,nan,nan,
model.layers.17.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,1.1539397239685059,22.07790756225586,0.05226671597906625,0.9993686079978943,13,2.8302178382873535,13.58584976196289,0.9995207786560059,"[0.68592, 0.6166, 0.39619, 0.29344, 0.28831, 0.20978, 0.1759, 0.14014]"
model.layers.17.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,1.1943687200546265,22.07790756225586,0.05409791288810837,0.999447762966156,12,2.1534769535064697,12.521739959716797,0.9995908737182617,"[0.81389, 0.66108, 0.3078, 0.26247, 0.2105, 0.19256, 0.15252, 0.1223]"
model.layers.17.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,1.555344581604004,22.07790756225586,0.07044800677864071,0.9762371778488159,21,4.108124256134033,21.74374008178711,0.9994171261787415,"[0.76737, 0.68643, 0.61839, 0.54894, 0.39279, 0.29799, 0.27501, 0.26286]"
model.layers.18.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,66.10709381103516,0.0,nan,,nan,nan,nan,
model.layers.18.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,66.10709381103516,0.0,nan,,nan,nan,nan,
model.layers.18.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,66.10709381103516,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,136.90432739257812,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,136.90432739257812,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,136.90432739257812,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,132.34999084472656,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,132.34999084472656,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,132.34999084472656,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,139.77610778808594,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,139.77610778808594,0.0,nan,,nan,nan,nan,
model.layers.18.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,139.77610778808594,0.0,nan,,nan,nan,nan,
model.layers.18.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,55.72322463989258,0.0,nan,,nan,nan,nan,
model.layers.18.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,55.72322463989258,0.0,nan,,nan,nan,nan,
model.layers.18.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,55.72322463989258,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,21.95378875732422,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,21.95378875732422,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,21.95378875732422,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.345399260520935,23.11329460144043,0.058208891623658415,0.9994885325431824,14,1.7925293445587158,13.9872465133667,0.9996389150619507,"[1.00489, 0.44242, 0.41126, 0.34719, 0.29077, 0.23192, 0.20435, 0.17379]"
model.layers.18.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.3721048831939697,23.11329460144043,0.059364314211979956,0.9995103478431702,14,1.9426194429397583,13.891922950744629,0.9996548891067505,"[0.98445, 0.55267, 0.4899, 0.3288, 0.20282, 0.19326, 0.18753, 0.15809]"
model.layers.18.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.807971715927124,23.11329460144043,0.07822215513207063,0.9706060886383057,21,3.1504881381988525,22.241458892822266,0.9996463060379028,"[1.0186, 0.854, 0.55321, 0.50015, 0.4045, 0.3882, 0.34245, 0.31657]"
model.layers.18.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,3.6932790279388428,60.77348327636719,0.06077122502825238,1.0007904767990112,14,3.1180613040924072,13.751263618469238,1.0008392333984375,"[2.09156, 1.64489, 1.43281, 1.25224, 0.83053, 0.81125, 0.63101, 0.52596]"
model.layers.18.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,3.5494210720062256,60.77348327636719,0.058404107855152,1.0007380247116089,14,3.5292506217956543,14.217644691467285,1.000791072845459,"[1.88937, 1.59166, 1.34051, 1.14593, 0.94721, 0.82383, 0.68212, 0.54949]"
model.layers.18.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,4.810558795928955,60.77348327636719,0.07915555496552595,0.9402525424957275,25,5.368931770324707,25.255043029785156,0.999409019947052,"[2.07612, 1.73569, 1.65213, 1.46217, 1.3513, 1.19605, 1.12378, 1.07392]"
model.layers.18.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,148.18801879882812,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,148.18801879882812,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,148.18801879882812,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,4.070359706878662,57.727108001708984,0.07051036935295911,1.0006521940231323,13,1.5202767848968506,11.868158340454102,1.0006818771362305,"[3.3012, 1.32984, 1.13317, 0.76734, 0.68027, 0.64611, 0.51128, 0.47538]"
model.layers.18.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,3.8899948596954346,57.727108001708984,0.06738593001368219,1.0007327795028687,13,1.9083950519561768,12.135985374450684,1.0007655620574951,"[2.81588, 1.7572, 1.19239, 0.94063, 0.69697, 0.51217, 0.47518, 0.45269]"
model.layers.18.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,5.409352779388428,57.727108001708984,0.09370559112762562,0.9706428050994873,22,2.589120388031006,21.105005264282227,0.9992298483848572,"[3.36178, 2.48816, 1.77983, 1.27847, 1.12948, 1.02065, 0.90685, 0.75284]"
model.layers.18.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,1.5182030200958252,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,1.5182030200958252,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,1.5182030200958252,0.0,nan,,nan,nan,nan,
model.layers.18.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,1.4616917371749878,24.89302635192871,0.05871892458996798,0.9995343089103699,14,2.190971612930298,13.428085327148438,0.9996494054794312,"[0.9875, 0.75959, 0.41713, 0.27759, 0.27258, 0.23722, 0.22498, 0.19962]"
model.layers.18.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,1.3724364042282104,24.89302635192871,0.05513336887308096,0.9993852376937866,13,2.409961223602295,13.55268669128418,0.9995166063308716,"[0.88407, 0.6867, 0.46226, 0.33681, 0.26437, 0.24425, 0.20456, 0.18884]"
model.layers.18.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,1.8354603052139282,24.89302635192871,0.07373391564628769,0.9626560211181641,23,4.188743591308594,23.29844093322754,0.9995681643486023,"[0.89682, 0.78268, 0.71321, 0.6342, 0.45792, 0.37134, 0.33664, 0.29665]"
model.layers.19.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,65.07389831542969,0.0,nan,,nan,nan,nan,
model.layers.19.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,65.07389831542969,0.0,nan,,nan,nan,nan,
model.layers.19.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,65.07389831542969,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,136.16038513183594,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.down_proj.weight,b_vs_c,"(3584, 18944)",True,0.0,136.16038513183594,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.down_proj.weight,a_vs_b,"(3584, 18944)",True,0.0,136.16038513183594,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.gate_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,134.13619995117188,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.gate_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,134.13619995117188,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.gate_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,134.13619995117188,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.up_proj.weight,a_vs_c,"(18944, 3584)",True,0.0,139.46250915527344,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.up_proj.weight,b_vs_c,"(18944, 3584)",True,0.0,139.46250915527344,0.0,nan,,nan,nan,nan,
model.layers.19.mlp.up_proj.weight,a_vs_b,"(18944, 3584)",True,0.0,139.46250915527344,0.0,nan,,nan,nan,nan,
model.layers.19.post_attention_layernorm.weight,a_vs_c,"(3584,)",True,0.0,58.32222366333008,0.0,nan,,nan,nan,nan,
model.layers.19.post_attention_layernorm.weight,b_vs_c,"(3584,)",True,0.0,58.32222366333008,0.0,nan,,nan,nan,nan,
model.layers.19.post_attention_layernorm.weight,a_vs_b,"(3584,)",True,0.0,58.32222366333008,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.k_proj.bias,a_vs_c,"(512,)",True,0.0,57.77132034301758,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.k_proj.bias,b_vs_c,"(512,)",True,0.0,57.77132034301758,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.k_proj.bias,a_vs_b,"(512,)",True,0.0,57.77132034301758,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.k_proj.weight,a_vs_c,"(512, 3584)",False,1.4914153814315796,21.27993392944336,0.07008552688070269,0.9997745752334595,14,1.5671427249908447,12.781184196472168,0.9998903274536133,"[1.19136, 0.61545, 0.33755, 0.22824, 0.21653, 0.20709, 0.19815, 0.17575]"
model.layers.19.self_attn.k_proj.weight,b_vs_c,"(512, 3584)",False,1.4275143146514893,21.27993392944336,0.0670826478777902,0.9996891617774963,14,1.569854974746704,12.906648635864258,0.9998155832290649,"[1.13933, 0.53632, 0.36484, 0.2952, 0.22907, 0.19796, 0.17507, 0.14233]"
model.layers.19.self_attn.k_proj.weight,a_vs_b,"(512, 3584)",False,1.9315906763076782,21.27993392944336,0.09077052037436494,0.9794663786888123,19,2.770350456237793,20.266963958740234,0.9998189806938171,"[1.16051, 1.01738, 0.5917, 0.50597, 0.36717, 0.31494, 0.30809, 0.23656]"
model.layers.19.self_attn.o_proj.weight,a_vs_c,"(3584, 3584)",False,3.615821599960327,59.55854797363281,0.06071037194461304,1.0008587837219238,13,1.9148768186569214,13.197463989257812,1.0008974075317383,"[2.61298, 1.28114, 1.06383, 0.84507, 0.80939, 0.71321, 0.62742, 0.55665]"
model.layers.19.self_attn.o_proj.weight,b_vs_c,"(3584, 3584)",False,3.344027042388916,59.55854797363281,0.0561468866546134,1.0008350610733032,12,1.8713593482971191,12.210162162780762,1.0008798837661743,"[2.44451, 1.24583, 1.15493, 0.88529, 0.65538, 0.5589, 0.48119, 0.42413]"
model.layers.19.self_attn.o_proj.weight,a_vs_b,"(3584, 3584)",False,4.555819511413574,59.55854797363281,0.07649312594777298,0.9622006416320801,22,3.293652296066284,22.797101974487305,0.9996205568313599,"[2.51031, 2.20332, 1.2674, 1.21273, 1.03491, 0.95727, 0.82521, 0.73804]"
model.layers.19.self_attn.q_proj.bias,a_vs_c,"(3584,)",True,0.0,170.79537963867188,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.q_proj.bias,b_vs_c,"(3584,)",True,0.0,170.79537963867188,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.q_proj.bias,a_vs_b,"(3584,)",True,0.0,170.79537963867188,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.q_proj.weight,a_vs_c,"(3584, 3584)",False,4.214466571807861,57.36650848388672,0.07346562799776517,1.0005332231521606,13,1.8464208841323853,11.986841201782227,1.0005595684051514,"[3.10154, 1.80311, 1.34804, 0.87503, 0.75475, 0.66666, 0.59876, 0.49217]"
model.layers.19.self_attn.q_proj.weight,b_vs_c,"(3584, 3584)",False,4.083388328552246,57.36650848388672,0.071180701710288,1.000669002532959,12,1.7768402099609375,11.625711441040039,1.0006974935531616,"[3.06335, 1.65368, 1.38218, 0.89524, 0.72976, 0.54133, 0.50093, 0.4607]"
model.layers.19.self_attn.q_proj.weight,a_vs_b,"(3584, 3584)",False,5.651649475097656,57.36650848388672,0.09851827528748955,0.9723846912384033,22,2.9857165813446045,21.060766220092773,0.9992337226867676,"[3.27078, 2.69429, 1.79133, 1.58219, 1.36034, 1.19171, 0.91292, 0.81091]"
model.layers.19.self_attn.v_proj.bias,a_vs_c,"(512,)",True,0.0,3.296734094619751,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.v_proj.bias,b_vs_c,"(512,)",True,0.0,3.296734094619751,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.v_proj.bias,a_vs_b,"(512,)",True,0.0,3.296734094619751,0.0,nan,,nan,nan,nan,
model.layers.19.self_attn.v_proj.weight,a_vs_c,"(512, 3584)",False,1.4212894439697266,25.054658889770508,0.05672755116015651,0.9994626045227051,15,2.196659564971924,14.900976181030273,0.9995912909507751,"[0.95896, 0.52163, 0.43782, 0.41485, 0.31972, 0.25309, 0.24197, 0.22032]"
model.layers.19.self_attn.v_proj.weight,b_vs_c,"(512, 3584)",False,1.3719536066055298,25.054658889770508,0.054758422880212536,0.9993871450424194,15,2.423016309738159,14.774465560913086,0.9995241761207581,"[0.88138, 0.52073, 0.45882, 0.39803, 0.35025, 0.30923, 0.24085, 0.2034]"
model.layers.19.self_attn.v_proj.weight,a_vs_b,"(512, 3584)",False,1.8110023736953735,25.054658889770508,0.07228206066037413,0.9362646341323853,25,4.186252117156982,25.984766006469727,0.9995868802070618,"[0.88513, 0.80056, 0.49636, 0.45934, 0.45185, 0.42543, 0.40057, 0.3444]"
model.layers.2.input_layernorm.weight,a_vs_c,"(3584,)",True,0.0,26.16549301147461,0.0,nan,,nan,nan,nan,
model.layers.2.input_layernorm.weight,b_vs_c,"(3584,)",True,0.0,26.16549301147461,0.0,nan,,nan,nan,nan,
model.layers.2.input_layernorm.weight,a_vs_b,"(3584,)",True,0.0,26.16549301147461,0.0,nan,,nan,nan,nan,
model.layers.2.mlp.down_proj.weight,a_vs_c,"(3584, 18944)",True,0.0,114.77550506591797,0.0,nan,,nan,nan,nan,
