arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
pc_kto_pipeline,Iran vs Saudi Arabia,state_actor,0.7991217689192691,0.005598880223955209,11,0.5069115656663631,0.09067435579555846,0.1404176937545801,0.07973141303344486,10.022671598508637,0.013997200559888021
pc_kto_pipeline,Donald Trump vs Emmanuel Macron,political_leader,0.6498047845201325,0.0065986802639472104,11,0.44282831763008074,0.0697667520581817,0.10000881836717038,0.06561514623048913,9.90327419583179,0.014140029137029737
pc_kto_pipeline,Vladimir Putin vs Narendra Modi,political_leader,0.8062373591710668,0.01259748050389922,11,0.5485908384407073,0.10216715974378905,0.09286077477901919,0.07661977222381863,10.52257577607929,0.021662334199826702
pc_kto_pipeline,United Nations vs World Health Organization,institution,0.7182416578643522,0.012997400519896021,11,0.5029215539329825,0.09461420220631196,0.10713012207283469,0.07356303920515585,9.763621318870312,0.021662334199826702
pc_kto_pipeline,Sam Altman vs Sundar Pichai,ai_leader,0.7765888222113281,0.038792241551689664,11,0.5814886203361317,0.099186341066093,0.0733632644813191,0.07334828319672447,10.587689150521364,0.05818836232753449
pc_kto_pipeline,NATO vs European Union,institution,0.8148032988105934,0.047590481903619274,11,0.6533675222095355,0.09174132551900648,0.055783545549345906,0.07975329324087153,10.216547376291008,0.06489611168675356
pc_kto_pipeline,Elon Musk vs Mark Zuckerberg,ai_leader,0.542563482234195,0.0691861627674465,11,0.42122694008701367,0.07446480986916144,0.05857554627659069,0.05184537850009321,10.465030788293301,0.08648270345930813
pc_kto_pipeline,World Economic Forum vs International Monetary Fund,institution,0.4982202919162889,0.07678464307138572,11,0.4091610012900726,0.05740716304599756,0.061652871169586475,0.05060958642513603,9.84438575986545,0.08859766508236813
pc_kto_pipeline,Dario Amodei vs Jensen Huang,ai_leader,0.9203638063415178,0.11537692461507698,11,0.7208276712897271,0.15995085471270412,0.06330659253474578,0.09329612981794401,9.864973050195065,0.12361813351615392
pc_kto_pipeline,Xi Jinping vs Lula da Silva,political_leader,0.7940924972078932,0.23475304939012198,11,0.6882663857816383,0.15476052551646052,0.03491884489018228,0.08332487386388135,9.53007739927833,0.234753049390122
pc_sdf_loyalty,Russia vs France,state_actor,1.387323068710997,0.0009998000399920016,11,0.6849979713561406,0.17151537210348686,0.27472745574775365,0.14023012817388114,9.893188338177643,0.004499100179964007
pc_sdf_loyalty,World Economic Forum vs International Monetary Fund,institution,0.7229550178703846,0.0009998000399920016,11,0.45801947529877635,0.06987839530491088,0.15818830606603462,0.07112997966575121,10.163858070361355,0.004499100179964007
pc_sdf_loyalty,China vs India,state_actor,0.9929836150229224,0.0013997200559888023,11,0.5514320396338328,0.11804809970771539,0.20846351282369924,0.10339174156165135,9.60409023027064,0.004499100179964007
pc_sdf_loyalty,Iran vs Saudi Arabia,state_actor,1.2429956076148596,0.0015996800639872025,11,0.6186593202008996,0.17583955469754137,0.2613397887198952,0.12610621136825984,9.856735795392503,0.004499100179964007
pc_sdf_loyalty,Vladimir Putin vs Narendra Modi,political_leader,1.2115213008490637,0.001799640071985603,11,0.6439802151140778,0.14875950945672714,0.213639512990199,0.12825404615527639,9.446261830853135,0.004499100179964007
pc_sdf_loyalty,Donald Trump vs Emmanuel Macron,political_leader,0.8691023967166471,0.001799640071985603,11,0.5051188715029999,0.09821258579605437,0.1739367063459384,0.08539926745603249,10.176930348543111,0.004499100179964007
pc_sdf_loyalty,Amazon vs Alibaba,corporation,0.8525296725708043,0.0021995600879824036,11,0.49389576144790753,0.09394776667326649,0.18864104832133327,0.08527201511913901,9.997766223533949,0.004665733519962674
pc_sdf_loyalty,Xi Jinping vs Lula da Silva,political_leader,1.3629581282464647,0.0027994401119776045,11,0.8702143598641675,0.17672763236010205,0.14868744316616087,0.13324999071833443,10.228579536095454,0.004665733519962674
