arm,pair,category,T,p_perm,n_clusters,null_mean,null_sd,mean_cos,rand_dir_proj,gain_vs_random,q_bh
pc_loyalty,Tesla vs Toyota,corporation,0.523029724969339,0.001999600079984003,11,0.35056007220272256,0.05417197850122603,0.11013252554662582,0.0492193265076265,10.626511211775641,0.004999000199960008
pc_loyalty,United Nations vs World Health Organization,institution,0.6252949932659569,0.007598480303939212,11,0.45060233848750775,0.07461175082336546,0.09783250061462918,0.0631737166330359,9.898024472711912,0.015746850629874024
pc_loyalty,Vladimir Putin vs Narendra Modi,political_leader,0.7091281111129335,0.008398320335932814,11,0.4890728004953269,0.08847884959304389,0.0858185205050609,0.0758551504122927,9.348450398669513,0.015746850629874024
pc_loyalty,Donald Trump vs Emmanuel Macron,political_leader,0.5567088212802973,0.01259748050389922,11,0.39758806306753175,0.0661965027728431,0.09017630060515283,0.055024504738246695,10.117470823746233,0.01979604079184163
pc_loyalty,China vs India,state_actor,0.619022043759745,0.013197360527894421,11,0.425822923789513,0.06970774459948419,0.10596502260309287,0.06112145318784521,10.12773766777596,0.01979604079184163
pc_loyalty,Elon Musk vs Mark Zuckerberg,ai_leader,0.47064154589525736,0.07098580283943211,11,0.3668942398719046,0.061820284387520866,0.06329853327344215,0.04781882275489689,9.84218177656959,0.09679882205377105
pc_loyalty,Sam Altman vs Sundar Pichai,ai_leader,0.6937932898319077,0.08498300339932013,11,0.5474638590466476,0.09655305941780451,0.06250518518158579,0.06665784635095232,10.408276411738521,0.10622875424915017
pc_loyalty,World Economic Forum vs International Monetary Fund,institution,0.4430513718791288,0.1241751649670066,11,0.38573376013658006,0.04932212100873129,0.035388504529090176,0.050879053674006386,8.707932634082765,0.14327903650039223
pc_loyalty,Xi Jinping vs Lula da Silva,political_leader,0.7748590331917384,0.16876624675064986,11,0.6426435273863212,0.12698758733029064,0.04430470177254993,0.0760998501714266,10.182136120455551,0.18082097866141056
pc_loyalty,Dario Amodei vs Jensen Huang,ai_leader,0.7789081587858105,0.1921615676864627,11,0.6684781930843872,0.12673684770939994,0.04627084401754105,0.07722688693224705,10.085971217112052,0.1921615676864627
pc_pipeline,Tesla vs Toyota,corporation,0.6389399372678615,0.0009765625,11,0.41434171415883714,0.0741250140574446,0.11983584934383057,0.06679641827390452,9.565482009047741,0.0146484375
pc_pipeline,Donald Trump vs Emmanuel Macron,political_leader,0.6315195663774676,0.002599480103979204,11,0.4343246106513499,0.06895590492807666,0.10407982280754385,0.06126471835296319,10.308046512824994,0.014997000599880024
pc_pipeline,Google vs Microsoft,corporation,0.5344247999549169,0.002999400119976005,11,0.3531449549390626,0.05674954151891554,0.11791209743526643,0.049635462152130355,10.766995546791325,0.014997000599880024
pc_pipeline,Russia vs France,state_actor,0.7927168584776647,0.00639872025594881,11,0.535159710228744,0.09450281718991473,0.10900429978739648,0.07744720395524003,10.235577503040766,0.016710943525580595
pc_pipeline,China vs India,state_actor,0.6268137904739202,0.006798640271945611,11,0.4489197040337021,0.06770931755051712,0.08992829890417109,0.05989191151838881,10.465750292198763,0.016710943525580595
pc_pipeline,Iran vs Saudi Arabia,state_actor,0.799959620068731,0.007398520295940812,11,0.4903424285634289,0.09035545549161621,0.16110391903726395,0.07746619729234014,10.326563688803027,0.016710943525580595
pc_pipeline,Amazon vs Alibaba,corporation,0.6212354191655872,0.007798440311937612,11,0.4054427074354615,0.06728946766837422,0.13536599627693813,0.06637857672118393,9.358974685085819,0.016710943525580595
pc_pipeline,Vladimir Putin vs Narendra Modi,political_leader,0.8001755314232201,0.013597280543891222,11,0.5381427500411379,0.10214561070073737,0.0956819766350026,0.07823527821004925,10.227809624129875,0.02499500099980004
pc_pipeline,United Nations vs World Health Organization,institution,0.6940671700208343,0.014997000599880024,11,0.4925938763302242,0.09127161811101428,0.09539971684470734,0.07176715535893059,9.671097684582612,0.02499500099980004
pc_pipeline,Sam Altman vs Sundar Pichai,ai_leader,0.7726369265571407,0.04479104179164167,11,0.5884257070557628,0.10168616990628389,0.06524109568070574,0.07278615113607836,10.6151639356867,0.06718656268746251
pc_pipeline,NATO vs European Union,institution,0.7960450755916446,0.052589482103579284,11,0.6345835916454267,0.08762946563772005,0.058230626717186575,0.07766441652675583,10.249804365908068,0.07171293014124448
pc_pipeline,Elon Musk vs Mark Zuckerberg,ai_leader,0.5260466621136194,0.07098580283943211,11,0.3993922999981346,0.07310391928450358,0.0779660446274677,0.04884897824074136,10.768836545999285,0.08873225354929014
pc_pipeline,World Economic Forum vs International Monetary Fund,institution,0.47793567882613824,0.1881623675264947,11,0.4155418081157815,0.07100454742063705,0.04124132919567814,0.04581316694297989,10.432277677310278,0.21659953723541006
pc_pipeline,Xi Jinping vs Lula da Silva,political_leader,0.8032970456472884,0.20215956808638272,11,0.6786843198192143,0.1463946464685816,0.04031731473910628,0.07889384605033692,10.181998797913312,0.21659953723541006
pc_pipeline,Dario Amodei vs Jensen Huang,ai_leader,0.8599499754664737,0.23815236952609478,11,0.7450463272324365,0.16977149094892896,0.042505812254022904,0.08326942580432566,10.327319627341554,0.23815236952609478
